query,listing_id,text_similarity,rating,rating_norm,review_count,review_count_norm,reviews_per_month,reviews_per_month_norm,availability_365,availability_365_norm,price,price_norm,price_fit,accommodates_fit,location_match,property_type_match,room_type_match,flexible_cancellation_match,instant_bookable_match,wifi_match,family_home_match,query_wants_wifi,query_wants_family_friendly,preferred_entire_home_match,query_wants_cheap,query_wants_good_reviews,query_wants_flexible_cancellation,query_wants_instant_bookable,query_prefers_entire_home,rule_score,label
apartment near airport and cbd,19724617,0.6530095934867859,94.0,0.94,61.0,0.122,3.94,0.394,298.0,0.8164383561643835,127.0,0.127,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3808,0
apartment near airport and cbd,21820753,0.6507130265235901,85.0,0.85,5.0,0.01,0.4,0.04,9.0,0.024657534246575342,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4011,0
apartment near airport and cbd,5723186,0.6479050517082214,100.0,1.0,5.0,0.01,0.12,0.012,0.0,0.0,152.0,0.152,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4306,0
apartment near airport and cbd,17046806,0.647348940372467,88.0,0.88,20.0,0.04,1.26,0.126,176.0,0.4821917808219178,248.0,0.248,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4095,0
apartment near airport and cbd,20172755,0.6466381549835205,97.0,0.97,30.0,0.06,1.93,0.193,47.0,0.12876712328767123,195.0,0.195,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4293,0
apartment near airport and cbd,22974849,0.6465083956718445,97.0,0.97,19.0,0.038,1.89,0.189,39.0,0.10684931506849316,100.0,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4271,0
apartment near airport and cbd,26999898,0.6463144421577454,90.0,0.9,10.0,0.02,2.4,0.24,57.0,0.15616438356164383,50.0,0.05,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3613,0
apartment near airport and cbd,30015089,0.6455914378166199,0.0,0.0,0.0,0.0,0.0,0.0,52.0,0.14246575342465753,97.0,0.097,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1291,0
apartment near airport and cbd,27623802,0.6450889110565186,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0821917808219178,150.0,0.15,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.229,0
apartment near airport and cbd,11679045,0.6414247751235962,100.0,1.0,1.0,0.002,0.03,0.003,0.0,0.0,80.0,0.08,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4285,0
apartment near airport and cbd,30426500,0.6407479047775269,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.13150684931506848,109.0,0.109,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.1781,0
apartment near airport and cbd,16987784,0.6403624415397644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.079,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1781,0
apartment near airport and cbd,16953121,0.6402042508125305,89.0,0.89,49.0,0.098,2.47,0.24700000000000003,137.0,0.37534246575342467,550.0,0.55,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4158,0
apartment near airport and cbd,26179771,0.6379358172416687,0.0,0.0,0.0,0.0,0.0,0.0,160.0,0.4383561643835616,220.0,0.22,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2276,0
apartment near airport and cbd,24525693,0.6369451284408569,98.0,0.98,13.0,0.026,1.74,0.174,100.0,0.273972602739726,39.0,0.039,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.326,0
apartment near airport and cbd,17797004,0.6363512277603149,95.0,0.95,15.0,0.03,0.76,0.076,25.0,0.0684931506849315,96.0,0.096,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4203,0
apartment near airport and cbd,4803401,0.6361713409423828,100.0,1.0,2.0,0.004,0.05,0.005,0.0,0.0,100.0,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4276,0
apartment near airport and cbd,30292109,0.6356339454650879,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.23013698630136986,166.0,0.166,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2271,0
apartment near airport and cbd,6453036,0.6331549882888794,93.0,0.93,18.0,0.036,0.43,0.043,0.0,0.0,40.0,0.04,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3662,0
apartment near airport and cbd,28747061,0.6318158507347107,0.0,0.0,0.0,0.0,0.0,0.0,341.0,0.9342465753424658,109.0,0.109,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1764,0
apartment near airport and cbd,14764296,0.6314003467559814,100.0,1.0,3.0,0.006,0.11,0.011,0.0,0.0,90.0,0.09,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4269,0
apartment near airport and cbd,19739256,0.6304338574409485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.08,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1761,0
apartment near airport and cbd,17943925,0.6298261284828186,100.0,1.0,4.0,0.008,0.22,0.022,0.0,0.0,125.0,0.125,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4268,0
apartment near airport and cbd,25200268,0.62802654504776,60.0,0.6,1.0,0.002,0.17,0.017,148.0,0.4054794520547945,140.0,0.14,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3458,0
apartment near airport and cbd,22705827,0.6274304389953613,80.0,0.8,5.0,0.01,0.49,0.049,100.0,0.273972602739726,100.0,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3365,0
apartment near airport and cbd,17623707,0.6267156600952148,93.0,0.93,51.0,0.102,2.55,0.255,62.0,0.16986301369863013,55.0,0.055,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3715,0
apartment near airport and cbd,29083733,0.6266072988510132,92.0,0.92,5.0,0.01,3.33,0.333,59.0,0.16164383561643836,165.0,0.165,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3603,0
apartment near airport and cbd,13816333,0.6265520453453064,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.005479452054794521,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2253,0
apartment near airport and cbd,21759070,0.6262640357017517,0.0,0.0,1.0,0.002,0.08,0.008,14.0,0.038356164383561646,195.0,0.195,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2255,0
apartment near airport and cbd,27316640,0.6261820197105408,67.0,0.67,3.0,0.006,1.22,0.122,0.0,0.0,109.0,0.109,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3098,0
apartment near airport and cbd,22848692,0.625415027141571,100.0,1.0,1.0,0.002,0.12,0.012,0.0,0.0,109.0,0.109,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4253,0
apartment near airport and cbd,19023882,0.6238377094268799,98.0,0.98,93.0,0.186,5.12,0.512,126.0,0.3452054794520548,285.0,0.285,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4394,0
apartment near airport and cbd,22740922,0.622680127620697,90.0,0.9,2.0,0.004,0.24,0.024,10.0,0.0273972602739726,700.0,0.7,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4049,0
apartment near airport and cbd,15917807,0.622607946395874,44.0,0.44,7.0,0.014,0.28,0.028000000000000004,0.0,0.0,40.0,0.04,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2639,0
apartment near airport and cbd,15134415,0.6220896244049072,99.0,0.99,28.0,0.056,1.04,0.10400000000000001,0.0,0.0,119.0,0.119,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.428,0
apartment near airport and cbd,22797496,0.621829092502594,94.0,0.94,13.0,0.026,1.31,0.131,76.0,0.20821917808219179,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.415,0
apartment near airport and cbd,21684408,0.6206305027008057,99.0,0.99,44.0,0.088,3.41,0.341,86.0,0.2356164383561644,75.0,0.075,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3809,0
apartment near airport and cbd,16695164,0.6199451684951782,98.0,0.98,80.0,0.16,3.62,0.362,73.0,0.2,65.0,0.065,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.386,0
apartment near airport and cbd,26198146,0.6195716857910156,100.0,1.0,1.0,0.002,0.44,0.044,159.0,0.43561643835616437,251.0,0.251,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4241,0
apartment near airport and cbd,29804281,0.6183415651321411,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.3424657534246575,379.0,0.379,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2237,0
apartment near airport and cbd,19587450,0.6183384656906128,95.0,0.95,4.0,0.008,0.33,0.033,92.0,0.25205479452054796,195.0,0.195,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4145,0
apartment near airport and cbd,29199884,0.6181854605674744,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.010958904109589041,119.0,0.119,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2236,0
apartment near airport and cbd,15859296,0.6177990436553955,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.2328767123287671,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2236,0
apartment near airport and cbd,28840363,0.6177533864974976,90.0,0.9,6.0,0.012,2.54,0.254,35.0,0.0958904109589041,195.0,0.195,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4048,0
apartment near airport and cbd,16399165,0.6171172261238098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2234,0
apartment near airport and cbd,25178845,0.6163885593414307,100.0,1.0,1.0,0.002,0.45,0.045,94.0,0.25753424657534246,251.0,0.251,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4235,0
apartment near airport and cbd,9829776,0.6162285208702087,90.0,0.9,2.0,0.004,0.06,0.006,0.0,0.0,150.0,0.15,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4036,0
apartment near airport and cbd,20702334,0.6161775588989258,93.0,0.93,58.0,0.116,3.96,0.396,5.0,0.0136986301369863,109.0,0.109,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4208,0
apartment near airport and cbd,28926416,0.6151507496833801,94.0,0.94,10.0,0.02,4.84,0.484,121.0,0.3315068493150685,168.0,0.168,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.413,0
apartment near airport and cbd,24636657,0.6148276925086975,89.0,0.89,9.0,0.018,1.31,0.131,63.0,0.1726027397260274,60.0,0.06,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3528,0
apartment near airport and cbd,23737008,0.614307701587677,97.0,0.97,43.0,0.086,4.87,0.487,85.0,0.2328767123287671,165.0,0.165,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4255,0
apartment near airport and cbd,22348308,0.6135847568511963,96.0,0.96,54.0,0.108,4.75,0.475,257.0,0.7041095890410959,310.0,0.31,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3755,0
apartment near airport and cbd,22486822,0.6128476858139038,80.0,0.8,7.0,0.014,0.63,0.063,189.0,0.5178082191780822,48.0,0.048,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.334,0
apartment near airport and cbd,10027522,0.6126236319541931,93.0,0.93,3.0,0.006,0.08,0.008,0.0,0.0,100.0,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3591,0
apartment near airport and cbd,1729391,0.6124991178512573,94.0,0.94,50.0,0.1,0.82,0.08199999999999999,261.0,0.7150684931506849,46.0,0.046,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3705,0
apartment near airport and cbd,29410603,0.6119755506515503,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.2328767123287671,179.0,0.179,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2224,0
apartment near airport and cbd,23129052,0.6119702458381653,93.0,0.93,42.0,0.084,4.45,0.445,124.0,0.33972602739726027,109.0,0.109,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4168,0
apartment near airport and cbd,16381412,0.6113693118095398,90.0,0.9,4.0,0.008,0.17,0.017,0.0,0.0,109.0,0.109,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3531,0
apartment near airport and cbd,16070237,0.6113009452819824,97.0,0.97,139.0,0.278,5.61,0.561,3.0,0.00821917808219178,190.0,0.19,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4441,0
apartment near airport and cbd,14832950,0.6106852889060974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.0,0.534,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2221,0
apartment near airport and cbd,26084958,0.610562801361084,0.0,0.0,1.0,0.002,0.2,0.02,0.0,0.0,80.0,0.08,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1723,0
apartment near airport and cbd,30538385,0.6105220913887024,0.0,0.0,1.0,0.002,1.0,0.1,55.0,0.1506849315068493,60.0,0.06,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1723,0
apartment near airport and cbd,10001271,0.6104686260223389,100.0,1.0,3.0,0.006,0.44,0.044,281.0,0.7698630136986301,39.0,0.039,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3227,0
apartment near airport and cbd,14358278,0.6099119782447815,98.0,0.98,71.0,0.142,2.77,0.277,128.0,0.3506849315068493,115.0,0.115,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3822,0
apartment near airport and cbd,22330001,0.6089395880699158,100.0,1.0,9.0,0.018,0.79,0.079,49.0,0.13424657534246576,130.0,0.13,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3236,0
apartment near airport and cbd,1808929,0.6088981032371521,85.0,0.85,58.0,0.116,0.93,0.093,167.0,0.4575342465753425,161.0,0.161,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4034,0
apartment near airport and cbd,17268924,0.6086970567703247,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.24383561643835616,46.0,0.046,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1717,0
apartment near airport and cbd,9868683,0.6085981130599976,100.0,1.0,3.0,0.006,0.36,0.036,349.0,0.9561643835616438,295.0,0.295,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4223,0
apartment near airport and cbd,20750551,0.6083071231842041,0.0,0.0,0.0,0.0,0.0,0.0,309.0,0.8465753424657534,210.0,0.21,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2217,0
apartment near airport and cbd,23223599,0.608101487159729,96.0,0.96,35.0,0.07,3.63,0.363,0.0,0.0,158.0,0.158,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4206,0
apartment near airport and cbd,30575164,0.6079768538475037,0.0,0.0,0.0,0.0,0.0,0.0,360.0,0.9863013698630136,120.0,0.12,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1216,0
apartment near airport and cbd,21397898,0.6074660420417786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.251,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2215,0
apartment near airport and cbd,24225608,0.6073150634765625,100.0,1.0,1.0,0.002,0.17,0.017,28.0,0.07671232876712329,100.0,0.1,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4217,0
apartment near airport and cbd,8434242,0.6070401668548584,85.0,0.85,5.0,0.01,0.13,0.013000000000000001,7.0,0.019178082191780823,399.0,0.399,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3924,0
apartment near airport and cbd,8996348,0.606939971446991,100.0,1.0,5.0,0.01,0.14,0.014000000000000002,0.0,0.0,161.0,0.161,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4224,0
apartment near airport and cbd,26261569,0.6064820289611816,0.0,0.0,1.0,0.002,0.19,0.019,167.0,0.4575342465753425,51.0,0.051,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1215,0
apartment near airport and cbd,15945608,0.605961263179779,100.0,1.0,5.0,0.01,0.21,0.020999999999999998,0.0,0.0,169.0,0.169,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4222,0
apartment near airport and cbd,16834848,0.605924665927887,96.0,0.96,87.0,0.174,3.88,0.388,69.0,0.18904109589041096,55.0,0.055,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3806,0
apartment near airport and cbd,30453131,0.6056736707687378,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.06301369863013699,84.0,0.084,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1711,0
apartment near airport and cbd,30274940,0.6051622629165649,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.2493150684931507,60.0,0.06,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.171,0
apartment near airport and cbd,29412089,0.6049895286560059,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.20273972602739726,150.0,0.15,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.221,0
apartment near airport and cbd,8829966,0.6036441326141357,92.0,0.92,5.0,0.01,0.13,0.013000000000000001,0.0,0.0,71.0,0.071,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.3557,0
apartment near airport and cbd,9546968,0.6034804582595825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.055,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.1207,0
apartment near airport and cbd,27910063,0.6027305126190186,97.0,0.97,6.0,0.012,2.34,0.23399999999999999,83.0,0.2273972602739726,219.0,0.219,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4157,0
apartment near airport and cbd,26971160,0.6025259494781494,100.0,1.0,3.0,0.006,1.07,0.10700000000000001,83.0,0.2273972602739726,199.0,0.199,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.4211,0
apartment near airport and cbd,18585395,0.0,97.0,0.97,49.0,0.098,2.73,0.273,226.0,0.6191780821917808,295.0,0.295,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3038,0
apartment near airport and cbd,18587031,0.0,100.0,1.0,4.0,0.008,0.21,0.020999999999999998,0.0,0.0,161.0,0.161,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3008,0
apartment near airport and cbd,18598897,0.0,95.0,0.95,5.0,0.01,0.38,0.038,240.0,0.6575342465753424,245.0,0.245,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.291,0
apartment near airport and cbd,18600901,0.0,90.0,0.9,2.0,0.004,0.11,0.011,0.0,0.0,150.0,0.15,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2804,0
apartment near airport and cbd,18600971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,358.0,0.9808219178082191,84.0,0.084,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.05,0
apartment near airport and cbd,18601075,0.0,98.0,0.98,37.0,0.074,2.0,0.2,0.0,0.0,75.0,0.075,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2534,0
apartment near airport and cbd,18601104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.15,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.1,0
apartment near airport and cbd,18601157,0.0,100.0,1.0,4.0,0.008,0.22,0.022,65.0,0.1780821917808219,155.0,0.155,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3008,0
apartment near airport and cbd,18603116,0.0,88.0,0.88,5.0,0.01,0.28,0.028000000000000004,0.0,0.0,93.0,0.093,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.277,0
apartment near airport and cbd,18603618,0.0,90.0,0.9,66.0,0.132,3.47,0.34700000000000003,314.0,0.8602739726027397,174.0,0.174,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2932,0
apartment near airport and cbd,18604597,0.0,95.0,0.95,4.0,0.008,0.21,0.020999999999999998,0.0,0.0,50.0,0.05,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2408,0
apartment near airport and cbd,18605436,0.0,94.0,0.94,7.0,0.014,0.39,0.039,12.0,0.03287671232876712,186.0,0.186,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2894,0
apartment near airport and cbd,18606616,0.0,100.0,1.0,1.0,0.002,0.06,0.006,0.0,0.0,50.0,0.05,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2502,0
apartment near airport and cbd,18613378,0.0,100.0,1.0,22.0,0.044,1.28,0.128,36.0,0.09863013698630137,251.0,0.251,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3044,0
apartment near airport and cbd,18615870,0.0,0.0,0.0,0.0,0.0,0.0,0.0,362.0,0.9917808219178083,90.0,0.09,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.1,0
apartment near airport and cbd,18618903,0.0,100.0,1.0,9.0,0.018,0.51,0.051000000000000004,0.0,0.0,90.0,0.09,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.3018,0
apartment near airport and cbd,18619560,0.0,87.0,0.87,3.0,0.006,0.21,0.020999999999999998,107.0,0.29315068493150687,190.0,0.19,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2746,0
apartment near airport and cbd,18620274,0.0,100.0,1.0,2.0,0.004,0.11,0.011,0.0,0.0,90.0,0.09,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2504,0
apartment near airport and cbd,18620288,0.0,97.0,0.97,65.0,0.13,3.43,0.343,188.0,0.5150684931506849,145.0,0.145,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.307,0
apartment near airport and cbd,18621967,0.0,100.0,1.0,3.0,0.006,0.16,0.016,263.0,0.7205479452054795,89.0,0.089,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0.0,0,0,0,0,1,0.2506,0
apartment near airport and cbd,18623276,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,251.0,0.251,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.1,0
apartment near airport and cbd,18624267,0.0,96.0,0.96,14.0,0.028,0.86,0.086,0.0,0.0,400.0,0.4,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,1.0,0,0,0,0,1,0.2948,0
